No.,transition,lambda(invacuo),Ei(cm^-1),Ek(cm^-1),gi,gk,Aki(s^-1),
4272,14f-18f,452347.96734128,109119.46346,109340.53221,6,6,0.58371E-04*,
4273,14f-19f,390985.69667680,109119.46346,109375.22730,6,6,0.51514E-04*,
4274,14f-20f,350402.70082385,109119.46346,109404.84939,6,6,0.45372E-04*,
4275,14f-21f,321669.68516690,109119.46346,109430.34138,6,6,0.40000E-04*,
4276,14f-22f,300324.32514762,109119.46346,109452.43682,6,6,0.35347E-04*,
4277,14f-23f,283889.33722396,109119.46346,109471.71340,6,6,0.31330E-04*,
4278,14f-24f,270879.74690259,109119.46346,109488.63097,6,6,0.27863E-04*,
4279,14f-25f,260351.67651010,109119.46346,109503.55932,6,6,0.24865E-04*,
4280,14f-14F,563786658194.93,109119.46346,109119.46364,6,8,0.48285E-32*,
4281,14f-15F,1386504.2886044,109119.46346,109191.58729,6,8,0.89921E-05*,
4282,14f-16F,762475.51289824,109119.46346,109250.61522,6,8,0.89784E-05*,
4283,14f-17F,555331.42110650,109119.46346,109299.53611,6,8,0.81977E-05*,
4284,14f-18F,452347.79657708,109119.46346,109340.53230,6,8,0.72965E-05*,
4285,14f-19F,390985.58820171,109119.46346,109375.22737,6,8,0.64393E-05*,
4286,14f-20F,350402.62612498,109119.46346,109404.84945,6,8,0.56715E-05*,
4287,14f-21F,321669.63078787,109119.46346,109430.34143,6,8,0.50000E-05*,
4288,14f-22F,300324.28392059,109119.46346,109452.43687,6,8,0.44184E-05*,
4289,14f-23F,283889.30498480,109119.46346,109471.71344,6,8,0.39163E-05*,
4290,14f-24F,270879.72106878,109119.46346,109488.63100,6,8,0.34828E-05*,
4291,14f-25F,260351.65539613,109119.46346,109503.55935,6,8,0.31081E-05*,
4292,14F-15P,1386516.0153737,109119.46364,109191.58686,8,4,0.95201E-04*,
4293,14F-16P,762478.61654465,109119.46364,109250.61486,8,4,0.10113E-03*,
4294,14F-17P,555332.88464916,109119.46364,109299.53582,8,4,0.95291E-04*,
4295,14F-18P,452348.67180870,109119.46364,109340.53205,8,4,0.86460E-04*,
4296,14F-19P,390986.18477689,109119.46364,109375.22715,8,4,0.77297E-04*,
4297,14F-20P,350403.06800366,109119.46364,109404.84927,8,4,0.68717E-04*,
4298,14F-21P,321669.97745503,109119.46364,109430.34127,8,4,0.61005E-04*,
4299,14F-22P,300324.56758242,109119.46364,109452.43673,8,4,0.54203E-04*,
4300,14F-23P,283889.54465245,109119.46364,109471.71332,8,4,0.48252E-04*,
4301,14F-24P,270879.92871877,109119.46364,109488.63090,8,4,0.43064E-04*,
4302,14F-25P,260351.83896640,109119.46364,109503.55926,8,4,0.38544E-04*,
4303,14F-15f,1386510.4707075,109119.46364,109191.58715,8,6,0.11989E-04*,
4304,14F-16f,762477.23490210,109119.46364,109250.61510,8,6,0.11971E-04*,
4305,14F-17f,555332.27362188,109119.46364,109299.53601,8,6,0.10930E-04*,
4306,14F-18f,452348.33027794,109119.46364,109340.53221,8,6,0.97285E-05*,
4307,14F-19f,390985.96782533,109119.46364,109375.22730,8,6,0.85856E-05*,
4308,14F-20f,350402.91860504,109119.46364,109404.84939,8,6,0.75619E-05*,
4309,14F-21f,321669.86869634,109119.46364,109430.34138,8,6,0.66666E-05*,
4310,14F-22f,300324.48512790,109119.46364,109452.43682,8,6,0.58911E-05*,
4311,14F-23f,283889.48017378,109119.46364,109471.71340,8,6,0.52216E-05*,
4312,14F-24f,270879.87705088,109119.46364,109488.63097,8,6,0.46437E-05*,
4313,14F-25f,260351.79673825,109119.46364,109503.55932,8,6,0.41441E-05*,
4314,14F-15F,1386507.6984028,109119.46364,109191.58729,8,8,0.74934E-04*,
4315,14F-16F,762476.54408563,109119.46364,109250.61522,8,8,0.74820E-04*,
4316,14F-17F,555331.96811002,109119.46364,109299.53611,8,8,0.68314E-04*,
4317,14F-18F,452348.15951347,109119.46364,109340.53230,8,8,0.60804E-04*,
4318,14F-19F,390985.85935009,109119.46364,109375.22737,8,8,0.53660E-04*,
4319,14F-20F,350402.84390608,109119.46364,109404.84945,8,8,0.47262E-04*,
4320,14F-21F,321669.81431724,109119.46364,109430.34143,8,8,0.41666E-04*,
4321,14F-22F,300324.44390082,109119.46364,109452.43687,8,8,0.36819E-04*,
4322,14F-23F,283889.44793458,109119.46364,109471.71344,8,8,0.32635E-04*,
4323,14F-24F,270879.85121705,109119.46364,109488.63100,8,8,0.29023E-04*,
4324,14F-25F,260351.77562426,109119.46364,109503.55935,8,8,0.25901E-04*,
4325,15S-15d,115569583114.93,109191.58600,109191.58686,2,4,0.17055E-27*,
4326,15S-16d,1694086.4735216,109191.58600,109250.61486,2,4,0.53854E-04*,
4327,15S-17d,926356.34453356,109191.58600,109299.53582,2,4,0.52363E-04*,
4328,15S-18d,671384.02852370,109191.58600,109340.53205,2,4,0.47169E-04*,
4329,15S-19d,544540.23979688,109191.58600,109375.22715,2,4,0.41658E-04*,
4330,15S-20d,468903.98932384,109191.58600,109404.84927,2,4,0.36592E-04*,
4331,15S-21d,418838.91488674,109191.58600,109430.34127,2,4,0.32136E-04*,
4332,15S-22d,383361.00172304,109191.58600,109452.43673,2,4,0.28282E-04*,
4333,15S-23d,356980.53227719,109191.58600,109471.71332,2,4,0.24968E-04*,
4334,15S-24d,336649.44138797,109191.58600,109488.63090,2,4,0.22122E-04*,
4335,15S-25d,320540.29129376,109191.58600,109503.55926,2,4,0.19674E-04*,
4336,15S-15D,86677578396.789,109191.58600,109191.58715,2,6,0.71866E-27*,
4337,15S-16D,1694079.6531105,109191.58600,109250.61510,2,6,0.53855E-04*,
4338,15S-17D,926354.64429579,109191.58600,109299.53601,2,6,0.52363E-04*,
4339,15S-18D,671383.27616485,109191.58600,109340.53221,2,6,0.47170E-04*,
4340,15S-19D,544539.81897355,109191.58600,109375.22730,2,6,0.41659E-04*,
4341,15S-20D,468903.72179009,109191.58600,109404.84939,2,6,0.36592E-04*,
4342,15S-21D,418838.73049693,109191.58600,109430.34138,2,6,0.32136E-04*,
4343,15S-22D,383360.86736967,109191.58600,109452.43682,2,6,0.28282E-04*,
4344,15S-23D,356980.43032271,109191.58600,109471.71340,2,6,0.24969E-04*,
4345,15S-24D,336649.36158430,109191.58600,109488.63097,2,6,0.22123E-04*,
4346,15S-25D,320540.22728403,109191.58600,109503.55932,2,6,0.19675E-04*,
4347,15p-15P,115569583114.93,109191.58600,109191.58686,2,4,0.17286E-27*,
4348,15p-16P,1694086.4735216,109191.58600,109250.61486,2,4,0.40964E-04*,
4349,15p-17P,926356.34453356,109191.58600,109299.53582,2,4,0.42446E-04*,
4350,15p-18P,671384.02852370,109191.58600,109340.53205,2,4,0.39902E-04*,
4351,15p-19P,544540.23979688,109191.58600,109375.22715,2,4,0.36378E-04*,
4352,15p-20P,468903.98932384,109191.58600,109404.84927,2,4,0.32762E-04*,
4353,15p-21P,418838.91488674,109191.58600,109430.34127,2,4,0.29363E-04*,
4354,15p-22P,383361.00172304,109191.58600,109452.43673,2,4,0.26281E-04*,
4355,15p-23P,356980.53227719,109191.58600,109471.71332,2,4,0.23535E-04*,
4356,15p-24P,336649.44138797,109191.58600,109488.63090,2,4,0.21107E-04*,
4357,15p-25P,320540.29129376,109191.58600,109503.55926,2,4,0.18970E-04*,
4358,15p-15f,86677578396.789,109191.58600,109191.58715,2,6,0.69300E-27*,
4359,15p-16f,1694079.6531105,109191.58600,109250.61510,2,6,0.63289E-04*,
4360,15p-17f,926354.64429579,109191.58600,109299.53601,2,6,0.57416E-04*,
4361,15p-18f,671383.27616485,109191.58600,109340.53221,2,6,0.49065E-04*,
4362,15p-19f,544539.81897355,109191.58600,109375.22730,2,6,0.41523E-04*,
4363,15p-20f,468903.72179009,109191.58600,109404.84939,2,6,0.35196E-04*,
4364,15p-21f,418838.73049693,109191.58600,109430.34138,2,6,0.29988E-04*,
4365,15p-22f,383360.86736967,109191.58600,109452.43682,2,6,0.25712E-04*,
4366,15p-23f,356980.43032271,109191.58600,109471.71340,2,6,0.22190E-04*,
4367,15p-24f,336649.36158430,109191.58600,109488.63097,2,6,0.19273E-04*,
4368,15p-25f,320540.22728403,109191.58600,109503.55932,2,6,0.16841E-04*,
4369,15P-16p,1694131.7693245,109191.58686,109250.61415,4,2,0.81929E-04*,
4370,15P-17p,926368.87079280,109191.58686,109299.53522,4,2,0.84889E-04*,
4371,15P-18p,671390.18600337,109191.58686,109340.53155,4,2,0.79800E-04*,
4372,15P-19p,544544.06807932,109191.58686,109375.22673,4,2,0.72752E-04*,
4373,15P-20p,468906.69445374,109191.58686,109404.84890,4,2,0.65520E-04*,
4374,15P-21p,418840.98600202,109191.58686,109430.34095,4,2,0.58721E-04*,
4375,15P-22p,383362.67646149,109191.58686,109452.43646,4,2,0.52558E-04*,
4376,15P-23p,356981.94082151,109191.58686,109471.71308,4,2,0.47066E-04*,
4377,15P-24p,336650.66145358,109191.58686,109488.63069,4,2,0.42212E-04*,
4378,15P-25p,320541.37237080,109191.58686,109503.55907,4,2,0.37937E-04*,
4379,15P-16P,1694111.3067949,109191.58686,109250.61486,4,4,0.40964E-04*,
4380,15P-17P,926363.76986929,109191.58686,109299.53582,4,4,0.42445E-04*,
4381,15P-18P,671387.92885041,109191.58686,109340.53205,4,4,0.39901E-04*,
4382,15P-19P,544542.80557121,109191.58686,109375.22715,4,4,0.36377E-04*,
4383,15P-20P,468905.89183000,109191.58686,109404.84927,4,4,0.32761E-04*,
4384,15P-21P,418840.43281791,109191.58686,109430.34127,4,4,0.29361E-04*,
4385,15P-22P,383362.27339108,109191.58686,109452.43673,4,4,0.26280E-04*,
4386,15P-23P,356981.63495050,109191.58686,109471.71332,4,4,0.23534E-04*,
4387,15P-24P,336650.42203680,109191.58686,109488.63090,4,4,0.21107E-04*,
4388,15P-25P,320541.18033706,109191.58686,109503.55926,4,4,0.18970E-04*,
4389,15P-15f,346715006398.95,109191.58686,109191.58715,4,6,0.19334E-30*,
4390,15P-16f,1694104.4861839,109191.58686,109250.61510,4,6,0.18082E-04*,
4391,15P-17f,926362.06960427,109191.58686,109299.53601,4,6,0.16404E-04*,
4392,15P-18f,671387.17648282,109191.58686,109340.53221,4,6,0.14018E-04*,
4393,15P-19f,544542.38474391,109191.58686,109375.22730,4,6,0.11863E-04*,
4394,15P-20f,468905.62429407,109191.58686,109404.84939,4,6,0.10055E-04*,
4395,15P-21f,418840.24842676,109191.58686,109430.34138,4,6,0.85673E-05*,
4396,15P-22f,383362.13903681,109191.58686,109452.43682,4,6,0.73456E-05*,
4397,15P-23f,356981.53299538,109191.58686,109471.71340,4,6,0.63395E-05*,
4398,15P-24f,336650.34223267,109191.58686,109488.63097,4,6,0.55061E-05*,
4399,15P-25f,320541.11632697,109191.58686,109503.55932,4,6,0.48113E-05*,
4400,15P-15F,231143666668.89,109191.58686,109191.58729,4,8,0.66069E-29*,
4401,15P-16F,1694101.0759134,109191.58686,109250.61522,4,8,0.81370E-04*,
4402,15P-17F,926361.21947767,109191.58686,109299.53611,4,8,0.73818E-04*,
4403,15P-18F,671386.80030122,109191.58686,109340.53230,4,8,0.63081E-04*,
4404,15P-19F,544542.17433138,109191.58686,109375.22737,4,8,0.53384E-04*,
4405,15P-20F,468905.49052677,109191.58686,109404.84945,4,8,0.45250E-04*,
4406,15P-21F,418840.15623163,109191.58686,109430.34143,4,8,0.38553E-04*,
4407,15P-22F,383362.07185999,109191.58686,109452.43687,4,8,0.33056E-04*,
4408,15P-23F,356981.48201806,109191.58686,109471.71344,4,8,0.28528E-04*,
4409,15P-24F,336650.30233078,109191.58686,109488.63100,4,8,0.24778E-04*,
4410,15P-25F,320541.08432207,109191.58686,109503.55935,4,8,0.21651E-04*,
4411,15d-16S,1694131.7693245,109191.58686,109250.61415,4,2,0.60609E-04*,
4412,15d-17S,926368.87079280,109191.58686,109299.53522,4,2,0.64927E-04*,
4413,15d-18S,671390.18600337,109191.58686,109340.53155,4,2,0.62082E-04*,
4414,15d-19S,544544.06807932,109191.58686,109375.22673,4,2,0.57186E-04*,
4415,15d-20S,468906.69445374,109191.58686,109404.84890,4,2,0.51857E-04*,
4416,15d-21S,418840.98600202,109191.58686,109430.34095,4,2,0.46703E-04*,
4417,15d-22S,383362.67646149,109191.58686,109452.43646,4,2,0.41953E-04*,
4418,15d-23S,356981.94082151,109191.58686,109471.71308,4,2,0.37674E-04*,
4419,15d-24S,336650.66145358,109191.58686,109488.63069,4,2,0.33863E-04*,
4420,15d-25S,320541.37237080,109191.58686,109503.55907,4,2,0.30488E-04*,
4421,15d-16d,1694111.3067949,109191.58686,109250.61486,4,4,0.40451E-04*,
4422,15d-17d,926363.76986929,109191.58686,109299.53582,4,4,0.41586E-04*,
4423,15d-18d,671387.92885041,109191.58686,109340.53205,4,4,0.38868E-04*,
4424,15d-19d,544542.80557121,109191.58686,109375.22715,4,4,0.35276E-04*,
4425,15d-20d,468905.89183000,109191.58686,109404.84927,4,4,0.31653E-04*,
4426,15d-21d,418840.43281791,109191.58686,109430.34127,4,4,0.28283E-04*,
4427,15d-22d,383362.27339108,109191.58686,109452.43673,4,4,0.25250E-04*,
4428,15d-23d,356981.63495050,109191.58686,109471.71332,4,4,0.22562E-04*,
4429,15d-24d,336650.42203680,109191.58686,109488.63090,4,4,0.20198E-04*,
4430,15d-25d,320541.18033706,109191.58686,109503.55926,4,4,0.18123E-04*,
4431,15d-15D,346715006398.95,109191.58686,109191.58715,4,6,0.19890E-30*,
4432,15d-16D,1694104.4861839,109191.58686,109250.61510,4,6,0.11557E-04*,
4433,15d-17D,926362.06960427,109191.58686,109299.53601,4,6,0.11882E-04*,
4434,15d-18D,671387.17648282,109191.58686,109340.53221,4,6,0.11105E-04*,
4435,15d-19D,544542.38474391,109191.58686,109375.22730,4,6,0.10079E-04*,
4436,15d-20D,468905.62429407,109191.58686,109404.84939,4,6,0.90438E-05*,
4437,15d-21D,418840.24842676,109191.58686,109430.34138,4,6,0.80809E-05*,
4438,15d-22D,383362.13903681,109191.58686,109452.43682,4,6,0.72144E-05*,
4439,15d-23D,356981.53299538,109191.58686,109471.71340,4,6,0.64465E-05*,
4440,15d-24D,336650.34223267,109191.58686,109488.63097,4,6,0.57709E-05*,
4441,15d-25D,320541.11632697,109191.58686,109503.55932,4,6,0.51782E-05*,
4442,15D-16S,1694140.0472947,109191.58715,109250.61415,6,2,0.90914E-04*,
4443,15D-17S,926371.34591375,109191.58715,109299.53522,6,2,0.97390E-04*,
4444,15D-18S,671391.48610762,109191.58715,109340.53155,6,2,0.93122E-04*,
4445,15D-19S,544544.92333134,109191.58715,109375.22673,6,2,0.85778E-04*,
4446,15D-20S,468907.32861661,109191.58715,109404.84890,6,2,0.77784E-04*,
4447,15D-21S,418841.49197373,109191.58715,109430.34095,6,2,0.70054E-04*,
4448,15D-22S,383363.10034595,109191.58715,109452.43646,6,2,0.62930E-04*,
4449,15D-23S,356982.30837479,109191.58715,109471.71308,6,2,0.56511E-04*,
4450,15D-24S,336650.98833236,109191.58715,109488.63069,6,2,0.50795E-04*,
4451,15D-25S,320541.66871467,109191.58715,109503.55907,6,2,0.45731E-04*,
4452,15D-16d,1694119.5845651,109191.58715,109250.61486,6,4,0.17336E-04*,
4453,15D-17d,926366.24496299,109191.58715,109299.53582,6,4,0.17822E-04*,
4454,15D-18d,671389.22894592,109191.58715,109340.53205,6,4,0.16658E-04*,
4455,15D-19d,544543.66081926,109191.58715,109375.22715,6,4,0.15118E-04*,
4456,15D-20d,468906.52599070,109191.58715,109404.84927,6,4,0.13565E-04*,
4457,15D-21d,418840.93878828,109191.58715,109430.34127,6,4,0.12121E-04*,
4458,15D-22d,383362.69727465,109191.58715,109452.43673,6,4,0.10821E-04*,
4459,15D-23d,356982.00250314,109191.58715,109471.71332,6,4,0.96695E-05*,
4460,15D-24d,336650.74891511,109191.58715,109488.63090,6,4,0.86561E-05*,
4461,15D-25d,320541.47668057,109191.58715,109503.55926,6,4,0.77671E-05*,
4462,15D-16D,1694112.7638874,109191.58715,109250.61510,6,6,0.46230E-04*,
4463,15D-17D,926364.54468888,109191.58715,109299.53601,6,6,0.47527E-04*,
4464,15D-18D,671388.47657542,109191.58715,109340.53221,6,6,0.44421E-04*,
4465,15D-19D,544543.23999064,109191.58715,109375.22730,6,6,0.40315E-04*,
4466,15D-20D,468906.25845405,109191.58715,109404.84939,6,6,0.36175E-04*,
4467,15D-21D,418840.75439669,109191.58715,109430.34138,6,6,0.32323E-04*,
4468,15D-22D,383362.56292009,109191.58715,109452.43682,6,6,0.28857E-04*,
4469,15D-23D,356981.90054782,109191.58715,109471.71340,6,6,0.25786E-04*,
4470,15D-24D,336650.66911083,109191.58715,109488.63097,6,6,0.23083E-04*,
4471,15D-25D,320541.41267037,109191.58715,109503.55932,6,6,0.20712E-04*,
4472,15f-16p,1694140.0472947,109191.58715,109250.61415,6,2,0.72553E-04*,
4473,15f-17p,926371.34591375,109191.58715,109299.53522,6,2,0.78092E-04*,
4474,15f-18p,671391.48610762,109191.58715,109340.53155,6,2,0.74510E-04*,
4475,15f-19p,544544.92333134,109191.58715,109375.22673,6,2,0.68375E-04*,
4476,15f-20p,468907.32861661,109191.58715,109404.84890,6,2,0.61752E-04*,
4477,15f-21p,418841.49197373,109191.58715,109430.34095,6,2,0.55400E-04*,
4478,15f-22p,383363.10034595,109191.58715,109452.43646,6,2,0.49588E-04*,
4479,15f-23p,356982.30837479,109191.58715,109471.71308,6,2,0.44387E-04*,
4480,15f-24p,336650.98833236,109191.58715,109488.63069,6,2,0.39782E-04*,
4481,15f-25p,320541.66871467,109191.58715,109503.55907,6,2,0.35723E-04*,
4482,15f-16P,1694119.5845651,109191.58715,109250.61486,6,4,0.10365E-04*,
4483,15f-17P,926366.24496299,109191.58715,109299.53582,6,4,0.11156E-04*,
4484,15f-18P,671389.22894592,109191.58715,109340.53205,6,4,0.10644E-04*,
4485,15f-19P,544543.66081926,109191.58715,109375.22715,6,4,0.97678E-05*,
4486,15f-20P,468906.52599070,109191.58715,109404.84927,6,4,0.88217E-05*,
4487,15f-21P,418840.93878828,109191.58715,109430.34127,6,4,0.79143E-05*,
4488,15f-22P,383362.69727465,109191.58715,109452.43673,6,4,0.70841E-05*,
4489,15f-23P,356982.00250314,109191.58715,109471.71332,6,4,0.63410E-05*,
4490,15f-24P,336650.74891511,109191.58715,109488.63090,6,4,0.56831E-05*,
4491,15f-25P,320541.47668057,109191.58715,109503.55926,6,4,0.51035E-05*,
4492,15f-16f,1694112.7638874,109191.58715,109250.61510,6,6,0.45339E-04*,
4493,15f-17f,926364.54468888,109191.58715,109299.53601,6,6,0.46045E-04*,
4494,15f-18f,671388.47657542,109191.58715,109340.53221,6,6,0.42648E-04*,
4495,15f-19f,544543.23999064,109191.58715,109375.22730,6,6,0.38433E-04*,
4496,15f-20f,468906.25845405,109191.58715,109404.84939,6,6,0.34287E-04*,
4497,15f-21f,418840.75439669,109191.58715,109430.34138,6,6,0.30490E-04*,
4498,15f-22f,383362.56292009,109191.58715,109452.43682,6,6,0.27112E-04*,
4499,15f-23f,356981.90054782,109191.58715,109471.71340,6,6,0.24143E-04*,
4500,15f-24f,336650.66911083,109191.58715,109488.63097,6,6,0.21549E-04*,
4501,15f-25f,320541.41267037,109191.58715,109503.55932,6,6,0.19286E-04*,
4502,15f-15F,693432974432.62,109191.58715,109191.58729,6,8,0.30075E-32*,
4503,15f-16F,1694109.3535836,109191.58715,109250.61522,6,8,0.56674E-05*,
4504,15f-17F,926363.69455773,109191.58715,109299.53611,6,8,0.57556E-05*,
4505,15f-18F,671388.10039236,109191.58715,109340.53230,6,8,0.53311E-05*,
4506,15f-19F,544543.02957745,109191.58715,109375.22737,6,8,0.48041E-05*,
4507,15f-20F,468906.12468639,109191.58715,109404.84945,6,8,0.42859E-05*,
4508,15f-21F,418840.66220133,109191.58715,109430.34143,6,8,0.38113E-05*,
4509,15f-22F,383362.49574311,109191.58715,109452.43687,6,8,0.33890E-05*,
4510,15f-23F,356981.84957039,109191.58715,109471.71344,6,8,0.30179E-05*,
4511,15f-24F,336650.62920886,109191.58715,109488.63100,6,8,0.26936E-05*,
4512,15f-25F,320541.38066541,109191.58715,109503.55935,6,8,0.24107E-05*,
4513,15F-16P,1694123.7234629,109191.58729,109250.61486,8,4,0.62187E-04*,
4514,15F-17P,926367.48250951,109191.58729,109299.53582,8,4,0.66936E-04*,
4515,15F-18P,671389.87899279,109191.58729,109340.53205,8,4,0.63866E-04*,
4516,15F-19P,544544.08844247,109191.58729,109375.22715,8,4,0.58607E-04*,
4517,15F-20P,468906.84307034,109191.58729,109404.84927,8,4,0.52930E-04*,
4518,15F-21P,418841.19177284,109191.58729,109430.34127,8,4,0.47486E-04*,
4519,15F-22P,383362.90921588,109191.58729,109452.43673,8,4,0.42504E-04*,
4520,15F-23P,356982.18627897,109191.58729,109471.71332,8,4,0.38046E-04*,
4521,15F-24P,336650.91235381,109191.58729,109488.63090,8,4,0.34098E-04*,
4522,15F-25P,320541.62485190,109191.58729,109503.55926,8,4,0.30621E-04*,
4523,15F-16f,1694116.9027519,109191.58729,109250.61510,8,6,0.75565E-05*,
4524,15F-17f,926365.78223086,109191.58729,109299.53601,8,6,0.76741E-05*,
4525,15F-18f,671389.12662083,109191.58729,109340.53221,8,6,0.71080E-05*,
4526,15F-19f,544543.66761319,109191.58729,109375.22730,8,6,0.64054E-05*,
4527,15F-20f,468906.57553333,109191.58729,109404.84939,8,6,0.57145E-05*,
4528,15F-21f,418841.00738103,109191.58729,109430.34138,8,6,0.50817E-05*,
4529,15F-22f,383362.77486117,109191.58729,109452.43682,8,6,0.45186E-05*,
4530,15F-23f,356982.08432354,109191.58729,109471.71340,8,6,0.40238E-05*,
4531,15F-24f,336650.83254945,109191.58729,109488.63097,8,6,0.35915E-05*,
4532,15F-25f,320541.56084164,109191.58729,109503.55932,8,6,0.32143E-05*,
4533,15F-16F,1694113.4924314,109191.58729,109250.61522,8,8,0.47228E-04*,
4534,15F-17F,926364.93209744,109191.58729,109299.53611,8,8,0.47964E-04*,
4535,15F-18F,671388.75043705,109191.58729,109340.53230,8,8,0.44425E-04*,
4536,15F-19F,544543.45719966,109191.58729,109375.22737,8,8,0.40034E-04*,
4537,15F-20F,468906.44176549,109191.58729,109404.84945,8,8,0.35716E-04*,
4538,15F-21F,418840.91518556,109191.58729,109430.34143,8,8,0.31761E-04*,
4539,15F-22F,383362.70768412,109191.58729,109452.43687,8,8,0.28241E-04*,
4540,15F-23F,356982.03334605,109191.58729,109471.71344,8,8,0.25149E-04*,
4541,15F-24F,336650.79264744,109191.58729,109488.63100,8,8,0.22447E-04*,
4542,15F-25F,320541.52883665,109191.58729,109503.55935,8,8,0.20089E-04*,
4543,16S-16d,140258699345.25,109250.61415,109250.61486,2,4,0.10885E-27*,
4544,16S-17d,2044084.0118374,109250.61415,109299.53582,2,4,0.34228E-04*,
4545,16S-18d,1112125.6122933,109250.61415,109340.53205,2,4,0.33873E-04*,
4546,16S-19d,802484.44945342,109250.61415,109375.22715,2,4,0.30961E-04*,
4547,16S-20d,648360.74944573,109250.61415,109404.84927,2,4,0.27686E-04*,
4548,16S-21d,556399.04640000,109250.61415,109430.34127,2,4,0.24583E-04*,
4549,16S-22d,495484.68172873,109250.61415,109452.43673,2,4,0.21796E-04*,
4550,16S-23d,452285.73313360,109250.61415,109471.71332,2,4,0.19345E-04*,
4551,16S-24d,420138.49860153,109250.61415,109488.63090,2,4,0.17209E-04*,
4552,16S-25d,395342.68896389,109250.61415,109503.55926,2,4,0.15353E-04*,
4553,16S-16D,105194496182.60,109250.61415,109250.61510,2,6,0.45868E-27*,
4554,16S-17D,2044075.7333686,109250.61415,109299.53601,2,6,0.34228E-04*,
4555,16S-18D,1112123.5479098,109250.61415,109340.53221,2,6,0.33873E-04*,
4556,16S-19D,802483.53552339,109250.61415,109375.22730,2,6,0.30961E-04*,
4557,16S-20D,648360.23794758,109250.61415,109404.84939,2,6,0.27686E-04*,
4558,16S-21D,556398.72100149,109250.61415,109430.34138,2,6,0.24583E-04*,
4559,16S-22D,495484.45729241,109250.61415,109452.43682,2,6,0.21796E-04*,
4560,16S-23D,452285.56947343,109250.61415,109471.71340,2,6,0.19346E-04*,
4561,16S-24D,420138.37430701,109250.61415,109488.63097,2,6,0.17209E-04*,
4562,16S-25D,395342.59159322,109250.61415,109503.55932,2,6,0.15353E-04*,
4563,16p-16P,140258699345.25,109250.61415,109250.61486,2,4,0.11014E-27*,
4564,16p-17P,2044084.0118374,109250.61415,109299.53582,2,4,0.26454E-04*,
4565,16p-18P,1112125.6122933,109250.61415,109340.53205,2,4,0.27756E-04*,
4566,16p-19P,802484.44945342,109250.61415,109375.22715,2,4,0.26383E-04*,
4567,16p-20P,648360.74944573,109250.61415,109404.84927,2,4,0.24291E-04*,
4568,16p-21P,556399.04640000,109250.61415,109430.34127,2,4,0.22070E-04*,
4569,16p-22P,495484.68172873,109250.61415,109452.43673,2,4,0.19938E-04*,
4570,16p-23P,452285.73313360,109250.61415,109471.71332,2,4,0.17975E-04*,
4571,16p-24P,420138.49860153,109250.61415,109488.63090,2,4,0.16203E-04*,
4572,16p-25P,395342.68896389,109250.61415,109503.55926,2,4,0.14620E-04*,
4573,16p-16f,105194496182.60,109250.61415,109250.61510,2,6,0.44429E-27*,
4574,16p-17f,2044075.7333686,109250.61415,109299.53601,2,6,0.39896E-04*,
4575,16p-18f,1112123.5479098,109250.61415,109340.53221,2,6,0.37092E-04*,
4576,16p-19f,802483.53552339,109250.61415,109375.22730,2,6,0.32337E-04*,
4577,16p-20f,648360.23794758,109250.61415,109404.84939,2,6,0.27832E-04*,
4578,16p-21f,556398.72100149,109250.61415,109430.34138,2,6,0.23935E-04*,
4579,16p-22f,495484.45729241,109250.61415,109452.43682,2,6,0.20652E-04*,
4580,16p-23f,452285.56947343,109250.61415,109471.71340,2,6,0.17905E-04*,
4581,16p-24f,420138.37430701,109250.61415,109488.63097,2,6,0.15605E-04*,
4582,16p-25f,395342.59159322,109250.61415,109503.55932,2,6,0.13672E-04*,
4583,16P-17p,2044138.6390534,109250.61486,109299.53522,4,2,0.52908E-04*,
4584,16P-18p,1112140.6239260,109250.61486,109340.53155,4,2,0.55511E-04*,
4585,16P-19p,802491.78274427,109250.61486,109375.22673,4,2,0.52763E-04*,
4586,16P-20p,648365.28111657,109250.61486,109404.84890,4,2,0.48579E-04*,
4587,16P-21p,556402.22983782,109250.61486,109430.34095,4,2,0.44138E-04*,
4588,16P-22p,495487.10543483,109250.61486,109452.43646,4,2,0.39874E-04*,
4589,16P-23p,452287.68259611,109250.61486,109471.71308,4,2,0.35947E-04*,
4590,16P-24p,420140.13000361,109250.61486,109488.63069,4,2,0.32403E-04*,
4591,16P-25p,395344.09542576,109250.61486,109503.55907,4,2,0.29236E-04*,
4592,16P-17P,2044113.8020776,109250.61486,109299.53582,4,4,0.26454E-04*,
4593,16P-18P,1112134.4305213,109250.61486,109340.53205,4,4,0.27756E-04*,
4594,16P-19P,802489.04086186,109250.61486,109375.22715,4,4,0.26382E-04*,
4595,16P-20P,648363.74657608,109250.61486,109404.84927,4,4,0.24290E-04*,
4596,16P-21P,556401.25361515,109250.61486,109430.34127,4,4,0.22069E-04*,
4597,16P-22P,495486.43210812,109250.61486,109452.43673,4,4,0.19937E-04*,
4598,16P-23P,452287.19160316,109250.61486,109471.71332,4,4,0.17974E-04*,
4599,16P-24P,420139.75711090,109250.61486,109488.63090,4,4,0.16202E-04*,
4600,16P-25P,395343.80330676,109250.61486,109503.55926,4,4,0.14619E-04*,
4601,16P-16f,420783644915.88,109250.61486,109250.61510,4,6,0.12396E-30*,
4602,16P-17f,2044105.5233674,109250.61486,109299.53601,4,6,0.11399E-04*,
